row,source,family,style,name,bpm,signature,sourceType,memoryCount,uniqueMemoryCount,fingerprint,exactDuplicatesAll,exactDuplicatesSource,action,origin,attribution
342,Drum Machine Patterns,Afro Cuban,Afro Cuban,Afro Cuban4Break,120,4/4,drum-machine,1,1,02479b4447a9,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/Afro_Cuban4Break.mid,
343,Drum Machine Patterns,Afro Cuban,Afro Cuban,Afro Cuban4MeasureA,120,4/4,drum-machine,1,1,e6e294ec4476,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/Afro_Cuban4MeasureA.mid,
344,Drum Machine Patterns,Afro Cuban,Afro Cuban,Afro Cuban4MeasureB,120,4/4,drum-machine,1,1,7920da573e94,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/Afro_Cuban4MeasureB.mid,
345,Drum Machine Patterns,Afro Cuban,Afro Cuban,Afro Cuban5Break,120,4/4,drum-machine,1,1,96cb87e07552,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/Afro_Cuban5Break.mid,
346,Drum Machine Patterns,Afro Cuban,Afro Cuban,Afro Cuban5MeasureA,120,4/4,drum-machine,1,1,e1ed27aff2c5,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/Afro_Cuban5MeasureA.mid,
347,Drum Machine Patterns,Afro Cuban,Afro Cuban,Afro Cuban5MeasureB,120,4/4,drum-machine,1,1,bd0f87780c60,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/Afro_Cuban5MeasureB.mid,
348,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub1,120,4/4,drum-machine,1,1,51a0e796879b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub1.mid,
349,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub2,120,4/4,drum-machine,1,1,bf02f76adf33,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub2.mid,
350,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub3,120,4/4,drum-machine,1,1,9a91eb5a4bc1,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub3.mid,
351,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub4,120,4/4,drum-machine,1,1,d212a28e29de,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub4.mid,
352,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub5,120,4/4,drum-machine,1,1,11d264e458b3,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub5.mid,
353,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub6,120,4/4,drum-machine,1,1,79a9fadd7642,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub6.mid,
354,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub7,120,4/4,drum-machine,1,1,a2fce47b1c10,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub7.mid,
355,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub8,120,4/4,drum-machine,1,1,ea82eeace8ed,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub8.mid,
356,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCub9,120,4/4,drum-machine,1,1,c0b41d17808a,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCub9.mid,
357,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCubBreak1,120,4/4,drum-machine,1,1,ff4a7287302e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCubBreak1.mid,
358,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCubBreak2,120,4/4,drum-machine,1,1,e4cc494599af,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCubBreak2.mid,
359,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCubBreak3,120,4/4,drum-machine,1,1,04e5cadc0f15,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCubBreak3.mid,
360,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCubBreak4,120,4/4,drum-machine,1,1,8764972ab990,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCubBreak4.mid,
361,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCubBreak5,120,4/4,drum-machine,1,1,535bf4f32d39,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCubBreak5.mid,
362,Drum Machine Patterns,Afro Cuban,Afro Cuban,AfroCubBreak6,120,4/4,drum-machine,1,1,e400aee970d2,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Afro Cuban/AfroCubBreak6.mid,
363,Drum Machine Patterns,Ballad,Ballad,Ballad1Break,120,4/4,drum-machine,1,1,b0ff9ba9c73e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad1Break.mid,
364,Drum Machine Patterns,Ballad,Ballad,Ballad1MeasureA,120,4/4,drum-machine,1,1,a0169fbddcca,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad1MeasureA.mid,
365,Drum Machine Patterns,Ballad,Ballad,Ballad1MeasureB,120,4/4,drum-machine,1,1,07ef74b753a7,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad1MeasureB.mid,
366,Drum Machine Patterns,Ballad,Ballad,Ballad2Break,120,4/4,drum-machine,1,1,87f0433da4d0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad2Break.mid,
367,Drum Machine Patterns,Ballad,Ballad,Ballad2MeasureA,120,4/4,drum-machine,1,1,038c3f095731,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad2MeasureA.mid,
368,Drum Machine Patterns,Ballad,Ballad,Ballad2MeasureB,120,4/4,drum-machine,1,1,e99abd804953,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad2MeasureB.mid,
369,Drum Machine Patterns,Ballad,Ballad,Ballad3Break,120,4/4,drum-machine,1,1,3ab9bb15b961,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad3Break.mid,
370,Drum Machine Patterns,Ballad,Ballad,Ballad3MeasureA,120,4/4,drum-machine,1,1,5c38e8b9b01a,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad3MeasureA.mid,
371,Drum Machine Patterns,Ballad,Ballad,Ballad3MeasureB,120,4/4,drum-machine,1,1,1e4d7d12c27d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad3MeasureB.mid,
372,Drum Machine Patterns,Ballad,Ballad,Ballad4Break,120,4/4,drum-machine,1,1,a6a15dcd93f0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad4Break.mid,
373,Drum Machine Patterns,Ballad,Ballad,Ballad4MeasureA,120,4/4,drum-machine,1,1,cc84af89e58d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad4MeasureA.mid,
374,Drum Machine Patterns,Ballad,Ballad,Ballad4MeasureB,120,4/4,drum-machine,1,1,b5cc45fa18cc,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad4MeasureB.mid,
375,Drum Machine Patterns,Ballad,Ballad,Ballad5Break,120,4/4,drum-machine,1,1,f7330023a097,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad5Break.mid,
376,Drum Machine Patterns,Ballad,Ballad,Ballad5MeasureA,120,4/4,drum-machine,1,1,e06960503922,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad5MeasureA.mid,
377,Drum Machine Patterns,Ballad,Ballad,Ballad5MeasureB,120,4/4,drum-machine,1,1,acbd29885d2e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ballad/Ballad5MeasureB.mid,
378,Drum Machine Patterns,Blues,Blues,Blues1,120,12/8,drum-machine,1,1,d2bd31e7e718,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues1.mid,
379,Drum Machine Patterns,Blues,Blues,Blues1Break,120,12/8,drum-machine,1,1,32151eb6d99c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues1Break.mid,
380,Drum Machine Patterns,Blues,Blues,Blues1MeasureA,120,12/8,drum-machine,1,1,7531502b5233,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues1MeasureA.mid,
381,Drum Machine Patterns,Blues,Blues,Blues1MeasureB,120,12/8,drum-machine,1,1,dc945c8ac7a8,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues1MeasureB.mid,
382,Drum Machine Patterns,Blues,Blues,Blues2,120,12/8,drum-machine,1,1,0cd254b9357b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues2.mid,
383,Drum Machine Patterns,Blues,Blues,Blues2Break,120,12/8,drum-machine,1,1,1fc6542546f8,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues2Break.mid,
384,Drum Machine Patterns,Blues,Blues,Blues2MeasureA,120,12/8,drum-machine,1,1,6604616a1a8c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues2MeasureA.mid,
385,Drum Machine Patterns,Blues,Blues,Blues2MeasureB,120,12/8,drum-machine,1,1,d880ddc27e8f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues2MeasureB.mid,
386,Drum Machine Patterns,Blues,Blues,Blues3,120,12/8,drum-machine,1,1,fc3edb27ed55,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues3.mid,
387,Drum Machine Patterns,Blues,Blues,Blues4,120,12/8,drum-machine,1,1,4a764ceb5eea,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues4.mid,
388,Drum Machine Patterns,Blues,Blues,Blues5,120,12/8,drum-machine,1,1,8f057dcdfd24,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues5.mid,
389,Drum Machine Patterns,Blues,Blues,Blues6,120,12/8,drum-machine,1,1,89ec966919a9,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/Blues6.mid,
390,Drum Machine Patterns,Blues,Blues,BluesBreak1,120,12/8,drum-machine,1,1,694aa09c191d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/BluesBreak1.mid,
391,Drum Machine Patterns,Blues,Blues,BluesBreak2,120,12/8,drum-machine,1,1,5743bcb6e814,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/BluesBreak2.mid,
392,Drum Machine Patterns,Blues,Blues,BluesBreak3,120,12/8,drum-machine,1,1,a2882d6ba752,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Blues/BluesBreak3.mid,
393,Drum Machine Patterns,Boogie,Boogie,Boogie1,120,4/4,drum-machine,1,1,4479f1f23cbb,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Boogie/Boogie1.mid,
394,Drum Machine Patterns,Boogie,Boogie,Boogie2,120,4/4,drum-machine,1,1,c77261cd4634,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Boogie/Boogie2.mid,
395,Drum Machine Patterns,Boogie,Boogie,Boogie3,120,4/4,drum-machine,1,1,cc6b6b97edfa,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Boogie/Boogie3.mid,
396,Drum Machine Patterns,Boogie,Boogie,BoogieBreak1,120,4/4,drum-machine,1,1,f72e456ca1b9,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Boogie/BoogieBreak1.mid,
397,Drum Machine Patterns,Boogie,Boogie,BoogieBreak2,120,4/4,drum-machine,1,1,32522a918e36,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Boogie/BoogieBreak2.mid,
398,Drum Machine Patterns,Boogie,Boogie,BoogieBreak3,120,4/4,drum-machine,1,1,b91b7e4067c8,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Boogie/BoogieBreak3.mid,
399,Drum Machine Patterns,Bossa,Bossa Nova,Bossa1,120,4/4,drum-machine,1,1,b7700cd80abe,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/Bossa1.mid,
400,Drum Machine Patterns,Bossa,Bossa Nova,Bossa2,120,4/4,drum-machine,1,1,4a8378e9612a,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/Bossa2.mid,
401,Drum Machine Patterns,Bossa,Bossa Nova,Bossa3,120,4/4,drum-machine,1,1,672542029338,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/Bossa3.mid,
402,Drum Machine Patterns,Bossa,Bossa Nova,Bossa4,120,4/4,drum-machine,1,1,672542029338,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/Bossa4.mid,
403,Drum Machine Patterns,Bossa,Bossa Nova,Bossa5,120,4/4,drum-machine,1,1,570107b95606,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/Bossa5.mid,
404,Drum Machine Patterns,Bossa,Bossa Nova,Bossa6,120,4/4,drum-machine,1,1,844e5e19c3fd,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/Bossa6.mid,
405,Drum Machine Patterns,Bossa,Bossa Nova,BossaBreak1,120,4/4,drum-machine,1,1,67e402b83f07,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaBreak1.mid,
406,Drum Machine Patterns,Bossa,Bossa Nova,BossaBreak2,120,4/4,drum-machine,1,1,46e9f94f2b70,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaBreak2.mid,
407,Drum Machine Patterns,Bossa,Bossa Nova,BossaBreak3,120,4/4,drum-machine,1,1,52ac6c75956d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaBreak3.mid,
408,Drum Machine Patterns,Bossa,Bossa Nova,BossaNova1Break,120,4/4,drum-machine,1,1,6409c8fd5dc6,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaNova1Break.mid,
409,Drum Machine Patterns,Bossa,Bossa Nova,BossaNova1MeasureA,120,4/4,drum-machine,1,1,2a176df1164c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaNova1MeasureA.mid,
410,Drum Machine Patterns,Bossa,Bossa Nova,BossaNova1MeasureB,120,4/4,drum-machine,1,1,c6f5f8317267,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaNova1MeasureB.mid,
411,Drum Machine Patterns,Bossa,Bossa Nova,BossaNova2Break,120,4/4,drum-machine,1,1,5ee625f66f62,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaNova2Break.mid,
412,Drum Machine Patterns,Bossa,Bossa Nova,BossaNova2MeasureA,120,4/4,drum-machine,1,1,dbced1a875fb,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaNova2MeasureA.mid,
413,Drum Machine Patterns,Bossa,Bossa Nova,BossaNova2MeasureB,120,4/4,drum-machine,1,1,2d61be916c68,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Bossa/BossaNova2MeasureB.mid,
414,Drum Machine Patterns,Cha Cha,Cha Cha,Cha ChaBreak,120,4/4,drum-machine,1,1,5d1fccc1654e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/Cha_ChaBreak.mid,
415,Drum Machine Patterns,Cha Cha,Cha Cha,Cha ChaMeasureA,120,4/4,drum-machine,1,1,59e72f07ef34,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/Cha_ChaMeasureA.mid,
416,Drum Machine Patterns,Cha Cha,Cha Cha,Cha ChaMeasureB,120,4/4,drum-machine,1,1,5e6150148020,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/Cha_ChaMeasureB.mid,
417,Drum Machine Patterns,Cha Cha,Cha Cha,ChaCha1,120,4/4,drum-machine,1,1,4789e366dfa1,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/ChaCha1.mid,
418,Drum Machine Patterns,Cha Cha,Cha Cha,ChaCha2,120,4/4,drum-machine,1,1,d30a9c2f0df0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/ChaCha2.mid,
419,Drum Machine Patterns,Cha Cha,Cha Cha,ChaCha3,120,4/4,drum-machine,1,1,0856321b8b54,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/ChaCha3.mid,
420,Drum Machine Patterns,Cha Cha,Cha Cha,ChaChaBreak1,120,4/4,drum-machine,1,1,f860c68a8c0d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/ChaChaBreak1.mid,
421,Drum Machine Patterns,Cha Cha,Cha Cha,ChaChaBreak2,120,4/4,drum-machine,1,1,a5573275528b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/ChaChaBreak2.mid,
422,Drum Machine Patterns,Cha Cha,Cha Cha,ChaChaBreak3,120,4/4,drum-machine,1,1,8eea47286f01,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Cha Cha/ChaChaBreak3.mid,
423,Drum Machine Patterns,Charleston,Charleston,Charleston1,120,4/4,drum-machine,1,1,c11817bff42c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Charleston/Charleston1.mid,
424,Drum Machine Patterns,Charleston,Charleston,CharlestonBreak1,120,4/4,drum-machine,1,1,6812e87c3916,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Charleston/CharlestonBreak1.mid,
425,Drum Machine Patterns,Disco,Disco,Disco1 2,120,4/4,drum-machine,1,1,fc9e60bbe47b,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco1_2.mid,
426,Drum Machine Patterns,Disco,Disco,Disco1,120,4/4,drum-machine,1,1,538b6a785843,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco1.mid,
427,Drum Machine Patterns,Disco,Disco,Disco1Break,120,4/4,drum-machine,1,1,5f81e41b7b2d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco1Break.mid,
428,Drum Machine Patterns,Disco,Disco,Disco1MeasureA,120,4/4,drum-machine,1,1,79e9c5d71801,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco1MeasureA.mid,
429,Drum Machine Patterns,Disco,Disco,Disco1MeasureB,120,4/4,drum-machine,1,1,382fd3c9e7b4,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco1MeasureB.mid,
430,Drum Machine Patterns,Disco,Disco,Disco2,120,4/4,drum-machine,1,1,fc9e60bbe47b,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco2.mid,
431,Drum Machine Patterns,Disco,Disco,Disco2Break,120,4/4,drum-machine,1,1,8ba50d205239,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco2Break.mid,
432,Drum Machine Patterns,Disco,Disco,Disco2MeasureA,120,4/4,drum-machine,1,1,de45e9b5b701,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco2MeasureA.mid,
433,Drum Machine Patterns,Disco,Disco,Disco2MeasureB,120,4/4,drum-machine,1,1,3819c5fef961,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco2MeasureB.mid,
434,Drum Machine Patterns,Disco,Disco,Disco3,120,4/4,drum-machine,1,1,5b9ab39b09d6,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco3.mid,
435,Drum Machine Patterns,Disco,Disco,Disco3Break,120,4/4,drum-machine,1,1,a4b0af6e3c73,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco3Break.mid,
436,Drum Machine Patterns,Disco,Disco,Disco3MeasureA,120,4/4,drum-machine,1,1,ce01d5ed2444,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco3MeasureA.mid,
437,Drum Machine Patterns,Disco,Disco,Disco3MeasureB,120,4/4,drum-machine,1,1,0cede9832cbe,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco3MeasureB.mid,
438,Drum Machine Patterns,Disco,Disco,Disco4,120,4/4,drum-machine,1,1,0408b847edc4,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco4.mid,
439,Drum Machine Patterns,Disco,Disco,Disco4Break,120,4/4,drum-machine,1,1,1f01fbb1fa5e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco4Break.mid,
440,Drum Machine Patterns,Disco,Disco,Disco4MeasureA,120,4/4,drum-machine,1,1,ecbb56e6dfbe,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco4MeasureA.mid,
441,Drum Machine Patterns,Disco,Disco,Disco4MeasureB,120,4/4,drum-machine,1,1,0abdf78edd27,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco4MeasureB.mid,
442,Drum Machine Patterns,Disco,Disco,Disco5,120,4/4,drum-machine,1,1,b8c8aa7c9180,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco5.mid,
443,Drum Machine Patterns,Disco,Disco,Disco5Break,120,4/4,drum-machine,1,1,59a7a2ae01b0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco5Break.mid,
444,Drum Machine Patterns,Disco,Disco,Disco5MeasureA,120,4/4,drum-machine,1,1,ab6cab76224c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco5MeasureA.mid,
445,Drum Machine Patterns,Disco,Disco,Disco5MeasureB,120,4/4,drum-machine,1,1,5f209fb87b04,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco5MeasureB.mid,
446,Drum Machine Patterns,Disco,Disco,Disco6,120,4/4,drum-machine,1,1,d2d48224f00d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco6.mid,
447,Drum Machine Patterns,Disco,Disco,Disco7,120,4/4,drum-machine,1,1,25624d380cd8,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco7.mid,
448,Drum Machine Patterns,Disco,Disco,Disco8,120,4/4,drum-machine,1,1,f3ee28abcfbe,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco8.mid,
449,Drum Machine Patterns,Disco,Disco,Disco9,120,4/4,drum-machine,1,1,bae264d8ab8f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco9.mid,
450,Drum Machine Patterns,Disco,Disco,Disco10,120,4/4,drum-machine,1,1,2cfa9595238d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco10.mid,
451,Drum Machine Patterns,Disco,Disco,Disco11,120,4/4,drum-machine,1,1,558126f1e704,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco11.mid,
452,Drum Machine Patterns,Disco,Disco,Disco12,120,4/4,drum-machine,1,1,260115e61fa9,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/Disco12.mid,
453,Drum Machine Patterns,Disco,Disco,DiscoBreak1,120,4/4,drum-machine,1,1,16da99946390,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak1.mid,
454,Drum Machine Patterns,Disco,Disco,DiscoBreak2,120,4/4,drum-machine,1,1,786e98034ffe,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak2.mid,
455,Drum Machine Patterns,Disco,Disco,DiscoBreak3,120,4/4,drum-machine,1,1,44e90787ad40,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak3.mid,
456,Drum Machine Patterns,Disco,Disco,DiscoBreak4,120,4/4,drum-machine,1,1,b6d1d4992c82,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak4.mid,
457,Drum Machine Patterns,Disco,Disco,DiscoBreak5,120,4/4,drum-machine,1,1,e5d93d3fddb3,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak5.mid,
458,Drum Machine Patterns,Disco,Disco,DiscoBreak6,120,4/4,drum-machine,1,1,166e6358e5f6,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak6.mid,
459,Drum Machine Patterns,Disco,Disco,DiscoBreak7,120,4/4,drum-machine,1,1,1a929353e09e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak7.mid,
460,Drum Machine Patterns,Disco,Disco,DiscoBreak8,120,4/4,drum-machine,1,1,08aa3f2e426c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak8.mid,
461,Drum Machine Patterns,Disco,Disco,DiscoBreak9,120,4/4,drum-machine,1,1,8af9e71ced73,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Disco/DiscoBreak9.mid,
462,Drum Machine Patterns,Endings,Endings,Ending1,120,3/4,drum-machine,1,1,768a5a9ff29d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Endings/Ending1.mid,
463,Drum Machine Patterns,Endings,Endings,Ending2,120,3/4,drum-machine,1,1,b711bf1113bf,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Endings/Ending2.mid,
464,Drum Machine Patterns,Endings,Endings,Ending3,120,3/4,drum-machine,1,1,6476dfa50678,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Endings/Ending3.mid,
465,Drum Machine Patterns,Endings,Endings,EndingsMeasureA,120,4/4,drum-machine,1,1,199699bb2ec2,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Endings/EndingsMeasureA.mid,
466,Drum Machine Patterns,Endings,Endings,EndingsMeasureB,120,4/4,drum-machine,1,1,9edfe8d22816,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Endings/EndingsMeasureB.mid,
467,Drum Machine Patterns,Funk,Funk,Funk1,120,4/4,drum-machine,1,1,1774d7ac3d5f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Funk/Funk1.mid,
468,Drum Machine Patterns,Funk,Funk,Funk1Break,120,4/4,drum-machine,1,1,8e6b6fe7bfd3,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Funk/Funk1Break.mid,
469,Drum Machine Patterns,Funk,Funk,Funk1MeasureA,120,4/4,drum-machine,1,1,0e6d2ea659ad,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Funk/Funk1MeasureA.mid,
